日期,時間,產品ID,產品名稱,目前價格
2026-08-14,17:21,231,華碩 PRIME B550M-K ARGB-CSM(M-ATX/LAN 1Gb/2DIMM/註四年)4+2相供電,2690
2026-08-14,17:21,232,[裝機價] 華碩 PRIME B550M-K ARGB-CSM(M-ATX/LAN 1Gb/2DIMM/註四年)4+2相供電,2490
2026-08-14,17:21,233,華碩 PRIME B550M-K/CSM(M-ATX/LAN 1Gb/註四年/4DIMM)4+2相供電,2790
2026-08-14,17:21,234,華碩 PRIME B550M-K WIFI(M-ATX/LAN 1Gb+Wi-Fi 6/註四年/2DIMM)4+2相供電,2890
2026-08-14,17:21,235,[合購優惠] 華碩 PRIME B550M-K WIFI + AMD R5 5600X MPK【6核/12緒】,7380
2026-08-14,17:21,236,華碩 TUF GAMING B550M-PLUS(M-ATX/1H1P/LAN 2.5G/註冊五年保)8+2相,3190
2026-08-14,17:21,237,華碩 TUF GAMING B550M-PLUS WIFI II(M-ATX/R 2.5G+Wi-Fi 6/註五年)8+2相,3590
2026-08-14,17:21,239,技嘉 B550M H ARGB(M-ATX/LAN 1Gb/註四年/2dimm)4+2相供電,2490
2026-08-14,17:21,240,技嘉 B550M K(M-ATX/1H1P/LAN 1Gb/註四年/4dimm)4+2相供電,2690
2026-08-14,17:21,241,技嘉 B550M GAMING X WIFI6(M-ATX/LAN 1Gb+無線/註五年) 5+3相電源,2990
2026-08-14,17:21,242,技嘉 B550M AORUS ELITE(M-ATX/1D1H/LAN 1Gb/註五年) 5+3相,2990
2026-08-14,17:21,243,微星 B550M-A PRO(M-ATX/1D1H/LAN 1Gb/註四年)4+2相供電*尾盤,2390
2026-08-14,17:21,244,微星 B550M PRO-VDH WIFI(M-ATX/Realtek LAN+ac/註四年)4+2+1相供電,3090
2026-08-14,17:21,245,微星 PRO B550M-B(M-ATX/LAN 1Gb/註四年)4+2相供電,3190
2026-08-14,17:21,246,華擎 B550M-ITX/ac(ITX/1H1P/LAN 1Gb/ac+BT/註四年) 8相供電,3990
2026-08-14,17:21,248,華擎 A620AI WiFi(mini-ITX/LAN 2.5G+無線/2DIMM/HDMI輸出)8+2+1 相供電,4790
2026-08-14,17:21,249,華擎 A620AM-HVS(M-ATX/LAN 1Gb/註四年/2DIMM/D-SUB+HDMI輸出)4+1+1 相供電,2590
2026-08-14,17:21,252,華碩 PRIME B650M-F-CSM(M-ATX/LAN 1G/註四年/2DIMM)9相,2990
2026-08-14,17:21,253,[裝機價] 華碩 PRIME B650M-F-CSM(M-ATX/LAN 1G/註四年/2DIMM)9相,2590
2026-08-14,17:21,254,華碩 PRIME B650M-R-CSM(M-ATX/Realtek 2.5G/註四年/2DIMM)8+1相電源,3090
2026-08-14,17:21,255,華碩 B650M-AYW WIFI(M-ATX/LAN 2.5G+無線/註五年/2DIMM)11相 *活動價至8/31,3490
2026-08-14,17:21,256,華碩 TUF GAMING B650M-E WIFI(M-ATX/LAN 2.5G+無線/註五年)8+2+1相 *至8/31,3990
2026-08-14,17:21,257,華碩 TUF GAMING B650M-PLUS(M-ATX/LAN 2.5G/註五年)12+2+2相電源 獨家支援,4090
2026-08-14,17:21,258,華碩 TUF GAMING B650M-PLUS WIFI(M-ATX/LAN 2.5G+無線/註五年)12+2+2相*至8/31,4390
2026-08-14,17:21,259,華碩 TUF GAMING B650-E WIFI(ATX/LAN 2.5G+無線/註五年)8+2+2相 *活動價至8/31,4490
2026-08-14,17:21,260,華碩 TUF GAMING B650-PLUS WIFI(ATX/LAN 2.5G+無線)12+2相電源 *活動價至8/31,4990
2026-08-14,17:21,261,華碩 ROG STRIX B650-A GAMING WIFI(ATX/Intel2.5G+無線)12+2+1相,5490
2026-08-14,17:21,263,技嘉 B650M H(M-ATX/LAN 1Gb/註冊四年/2DIMM)5+2+2相電源,2990
2026-08-14,17:21,264,技嘉 B650EM FORCE WIFI6E(M-ATX/LAN 2.5G+無線/註冊五年)8+2+2相電源,3990
2026-08-14,17:21,265,技嘉 B650E EAGLE WIFI6E(ATX/LAN 2.5G+無線/註四年)8+2+2相 *搭優惠到8/31,4990
2026-08-14,17:21,266,微星 MPG B650I EDGE WIFI(Mini-ITX/LAN 2.5G+無線/註五年)8+2+1相,4990
2026-08-14,17:21,267,微星 PRO B650M-B(M-ATX/LAN 2.5G/註四年/2DIMM)6+2+1相電源,2590
2026-08-14,17:21,268,微星 B650M BOMBER WIFI(M-ATX/R2.5G+無線/註五年/2DIMM)6+2+1相電源,3490
2026-08-14,17:21,269,微星 B650M GAMING WIFI(M-ATX/R2.5G+無線/註五年/2DIMM)6+2+1相,3690
2026-08-14,17:21,270,微星 B650M GAMING PLUS WIFI(M-ATX/LAN 2.5G+無線/註五年)10+2+1相,4290
2026-08-14,17:21,271,華擎 B650M-H/M.2+(M-ATX/LAN 1G+無線/註四年/2DIMM)6+1+1相,2790
2026-08-14,17:21,272,華擎 B650M-HDV/M.2 White(M-ATX/LAN 2.5G/註冊四年保/白)8+2+1 相供電,3190
2026-08-14,17:21,273,華擎 B650M Pro RS(M-ATX/LAN 2.5G/註冊四年保)8+2+1 相供電,3390
2026-08-14,17:21,274,華擎 B650M PG Lightning WiFi(M-ATX/LAN 2.5G+無線/註四年)6+2+1 相供電,3690
2026-08-14,17:21,275,華擎 B650M Pro X3D WIFI(M-ATX/LAN 2.5G+無線/註五年)8+2+1 相供電,4290
2026-08-14,17:21,277,華碩 PRIME B840M-A-CSM(M-ATX/LAN2.5G/註冊四年保)8+2+1相供電,3390
2026-08-14,17:21,279,技嘉 B840M H(M-ATX/LAN 1G/註四年/2DIMM)5+2+2相供電 *任搭優惠到 8/31,3190
2026-08-14,17:21,280,微星 PRO B840-P WIFI(ATX/LAN2.5G+Wi-Fi 7/註四年)7+2+1相供電,4590
2026-08-14,17:21,281,微星 B840 GAMING PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)7+2+1相,4990
2026-08-14,17:21,282,華擎 B840M-HVS(M-ATX/LAN 1Gb/註冊四年保/2DIMM)4+1+1相供電,2990
2026-08-14,17:21,285,華碩 ROG STRIX B850-I GAMING WIFI7 W(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年/白)10+2+1相,9290
2026-08-14,17:21,286,華碩 PRIME B850M-K-CSM(M-ATX/LAN2.5G/註冊四年保/2DIMM)8+2+1相,4490
2026-08-14,17:21,287,[任搭U] 華碩 PRIME B850M-K-CSM(M-ATX/LAN2.5G/註冊四年保/2DIMM)8+2+1相,3890
2026-08-14,17:21,288,華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相,4990
2026-08-14,17:21,289,[任搭U] 華碩 B850M AYW GAMING WIFI(M-ATX/LAN2.5G+無線/註五年)8+2+1相,3990
2026-08-14,17:21,290,華碩 TUF GAMING B850M-PLUS II(M-ATX/LAN2.5G/註五年)14+2+1相 [放暑假],4990
2026-08-14,17:21,291,華碩 TUF GAMING B850M-PLUS WIFI7(M-ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相,6490
2026-08-14,17:21,292,華碩 TUF GAMING B850M-PLUS WIFI7 W(M-ATX/LAN2.5G+Wi-Fi 7/白)14+2+1相 [放暑假],5990
2026-08-14,17:21,293,華碩 B850 MAX GAMING WIFI W(ATX/LAN2.5G+無線/註五年/銀白)獨家.8+2+1相,5490
2026-08-14,17:21,294,華碩 TUF GAMING B850-E WIFI(ATX/LAN2.5G+無線/註五年)8+2+1相 *尾盤,5990
2026-08-14,17:21,295,華碩 TUF GAMING B850-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+1相,6990
2026-08-14,17:21,296,華碩 TUF GAMING B850-BTF WIFI W背插(ATX/LAN2.5G+Wi-Fi 7/註五年/白)14+2+1相,7990
2026-08-14,17:21,297,華碩 TUF GAMING B850-PRO WIFI7 W NEO(ATX/LAN2.5G+Wi-Fi 7/白)14+2+1相 [放暑假],7490
2026-08-14,17:21,298,華碩 ProArt B850-CREATOR WIFI NEO(ATX/2*LAN 5G+Wi-Fi 7/註五年)14+2+1相,8490
2026-08-14,17:21,299,華碩 ROG STRIX B850-A GAMING WIFI7 S NEO(吹雪)(ATX/LAN5G+Wi-Fi7)14+2+2相,8490
2026-08-14,17:21,300,[任搭U] 華碩 ROG STRIX B850-A GAMING WIFI7 S NEO(吹雪)(ATX/LAN5G+Wi-Fi 7)14+2+2相,7490
2026-08-14,17:21,301,華碩 ROG STRIX B850-F GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相,9490
2026-08-14,17:21,303,技嘉 B850M DS3H(M-ATX/LAN2.5G/4DIMM/註四年)8+2+2相,3690
2026-08-14,17:21,304,技嘉 B850M DS3H ICE(M-ATX/LAN2.5G/4DIMM/雪白/註四年)8+2+2相,3690
2026-08-14,17:21,305,技嘉 B850M FORCE WIFI6E V2(M-ATX/LAN2.5G+無線/註五年)8+2+2相電源,4490
2026-08-14,17:21,306,技嘉 B850M GAMING X WIFI6E(M-ATX/LAN2.5G+無線/註五年)10+2+2相,5990
2026-08-14,17:21,307,技嘉 B850 EAGLE WIFI6E(ATX/LAN 1Gbps+無線/註四年)8+2+2相 *任搭優惠到8/31,5990
2026-08-14,17:21,308,技嘉 B850 GAMING X WIFI6E(ATX/LAN2.5G+無線/註五年)12+2+2相 *任搭優惠到8/31,6790
2026-08-14,17:21,309,技嘉 B850M AORUS STEALTH ICE(背插式)(白)(M-ATX/LAN 5G+Wi-Fi 7/註五年)8+2+2相,5990
2026-08-14,17:21,310,技嘉 B850M AORUS ELITE WIFI6E ICE(白)(M-ATX/LAN2.5G+無線)12+2+2相,6190
2026-08-14,17:21,311,技嘉 B850M AORUS ELITE WIFI7 ICE-P(雕妹)(M-ATX/LAN2.5G+Wi-Fi 7)12+2+2相*獨家,6490
2026-08-14,17:21,312,技嘉 B850 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)14+2+2相,7990
2026-08-14,17:21,313,技嘉 B850 AORUS ELITE WIFI7 ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註冊五年保)14+2+2相,7990
2026-08-14,17:21,314,技嘉 B850 AORUS STEALTH(背插式)(ATX/LAN 5G+Wi-Fi 7/註冊五年保)14+2+2相,7990
2026-08-14,17:21,315,技嘉 B850 AORUS STEALTH ICE(背插式)(ATX/LAN 5G+Wi-Fi 7/白/註冊五年保/白)14+2+2相,7990
2026-08-14,17:21,316,技嘉 B850 AORUS ELITE-P ICE(雕妹)(ATX/LAN5G+Wi-Fi 7)16+2+2相,8490
2026-08-14,17:21,317,微星 MPG B850I EDGE TI WIFI(Mini-ITX/LAN 5G+Wi-Fi 7/註五年)8+2+1相,8990
2026-08-14,17:21,318,微星 PRO B850M-G(M-ATX/LAN 5G/註四年/2DIMM)7+2+1相,3690
2026-08-14,17:21,319,微星 PRO B850M-P WIFI(M-ATX/LAN 5G+Wi-Fi 7/註四年)7+2+1相,4590
2026-08-14,17:21,320,微星 PRO B850M-A WIFI(M-ATX/LAN 5G+Wi-Fi 7/註四年)8+2+1相 *任搭優惠到8/31,5290
2026-08-14,17:21,321,微星 PRO B850M-A WIFI PZ 背插(M-ATX/LAN 5G+Wi-Fi 7/註四年)8+2+1相*任搭到8/31,5290
2026-08-14,17:21,322,微星 B850M GAMING WIFI6E(M-ATX/LAN 2.5G+無線/註五年)7+2+1相 *任搭優惠到8/31,4490
2026-08-14,17:21,323,微星 B850M GAMING PLUS WIFI(M-ATX/LAN 5G+Wi-Fi 7/註五年)8+2+1相 *任搭到8/31,5490
2026-08-14,17:21,324,微星 MAG B850M MORTAR(M-ATX/LAN 5G/註五年)12+2+1相 *送WI-FI6E網卡,6290
2026-08-14,17:21,325,微星 MAG B850M MORTAR WIFI(M-ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相,6790
2026-08-14,17:21,326,微星 B850MPOWER(M-ATX/LAN 5G+Wi-Fi 7/註五年/2DIMM)12+2+1相-超頻玩家設計,7490
2026-08-14,17:21,327,微星 PRO B850-P WIFI(ATX/LAN5G+Wi-Fi 7/註四年)12+2+1相,5790
2026-08-14,17:21,328,微星 B850 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相,5790
2026-08-14,17:21,329,微星 B850 GAMING PLUS WIFI PZ 背插(ATX/LAN5G+Wi-Fi 7/註五年/白)12+2+1相,6290
2026-08-14,17:21,330,微星 MAG B850 GAMING PLUS MAX WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)12+2+1相,6290
2026-08-14,17:21,331,微星 MAG B850 TOMAHAWK MAX WIFI II(ATX/LAN5G+Wi-Fi 7/註五年)14+2+1相,8190
2026-08-14,17:21,332,微星 MPG B850 EDGE TI WIFI(ATX/LAN5G+Wi-Fi 7/雪白版)14+2+1相,8490
2026-08-14,17:21,334,華擎 B850I LIGHTNING WIFI(Mini-ITX/Killer2.5G+無線/註五年)10+1+1相,6990
2026-08-14,17:21,335,華擎 B850M-X(M-ATX/LAN2.5G/註五年/2DIMM)6+1+1相,3590
2026-08-14,17:21,336,華擎 B850M-X WIFI(M-ATX/LAN2.5G+無線/註五年/2DIMM)6+1+1相,3790
2026-08-14,17:21,337,華擎 B850M Pro-A(M-ATX/LAN2.5G/註四年)8+2+1 相供電,3990
2026-08-14,17:21,338,華擎 B850M Pro-A WiFi(M-ATX/LAN2.5G+無線/註四年)8+2+1 相供電,4190
2026-08-14,17:21,339,華擎 B850M Pro RS(M-ATX/LAN2.5G/註五年)8+2+1 相供電,4590
2026-08-14,17:21,340,華擎 B850M Pro RS WiFi(M-ATX/LAN2.5G+無線/註五年)8+2+1 相供電,4590
2026-08-14,17:21,341,華擎 B850M Pro RS WiFi White(M-ATX/LAN2.5G+無線/註五年/白)8+2+1 相供電,4990
2026-08-14,17:21,342,華擎 B850M Challenger WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)8+1+1 相供電,4990
2026-08-14,17:21,343,華擎 B850M Challenger WiFi White(M-ATX/LAN2.5G+Wi-Fi 7/註五年/白)8+1+1相,4990
2026-08-14,17:21,344,華擎 B850M Steel Legend WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電,4990
2026-08-14,17:21,345,華擎 B850M Riptide WiFi(M-ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電,5690
2026-08-14,17:21,346,華擎 B850 Rock WiFi 7(ATX/LAN2.5G+Wi-Fi 7/註五年)9+2+1 相供電,4990
2026-08-14,17:21,347,華擎 B850 Challenger WiFi(ATX/LAN2.5G+Wi-Fi 7/註五年)12+2+1 相供電,5790
2026-08-14,17:21,348,華擎 B850 Challenger WiFi White(ATX/LAN2.5G+Wi-Fi 7/註五年/白)12+2+1 相供電,5790
2026-08-14,17:21,349,華擎 B850 Pro-A(ATX/LAN2.5G/註五年)14+2+1相,5990
2026-08-14,17:21,350,華擎 B850 Pro RS(ATX/LAN2.5G/註五年)14+2+1相,6490
2026-08-14,17:21,353,華碩 ROG STRIX X870-I GAMING WIFI(Mini-ITX/Intel 2.5G+Wi-Fi 7/註五年)10+2+1相,13990
2026-08-14,17:21,354,華碩 PRIME X870-P-CSM(ATX/LAN2.5G/註四年)14+2+1相-獨家 價格一次到位!!,5990
2026-08-14,17:21,355,華碩 PRIME X870-P WIFI-CSM(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+1相,7590
2026-08-14,17:21,356,華碩 X870 AYW GAMING WIFI W(ATX/LAN2.5G+無線/註五年/白)12+2+1相,7990
2026-08-14,17:21,357,華碩 X870 MAX GAMING WIFI7 W(ATX/LAN2.5G+Wi-Fi 7/註五年/白)12+2+1相 [放暑假],7490
2026-08-14,17:21,358,華碩 TUF GAMING X870-PLUS WIFI(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+1相 [放暑假],9490
2026-08-14,17:21,359,華碩 TUF GAMING X870-PRO WIFI7 W NEO(ATX/LAN 5G+Wi-Fi 7/白)16+2+1相 [放暑假],9990
2026-08-14,17:21,360,華碩 ProArt X870E-CREATOR WIFI(ATX/Marvell 10G+Intel 2.5G+Wi-Fi 7)16+2+2相,14990
2026-08-14,17:21,361,華碩 ROG STRIX X870-A GAMING WIFI(ATX/Intel 2.5G+Wi-Fi 7/註五年/白色)16+2+2相,12990
2026-08-14,17:21,362,華碩 ROG STRIX X870E-A GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi7/註五年/白)16+2+2相,14990
2026-08-14,17:21,363,華碩 ROG STRIX X870E-E GAMING WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相-活動中,16990
2026-08-14,17:21,364,華碩 ROG STRIX X870E-E GAMING WIFI7 NEO(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相,17990
2026-08-14,17:21,366,華碩 ROG CROSSHAIR X870E HERO(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相,20990
2026-08-14,17:21,367,華碩 ROG CROSSHAIR X870E HERO BTF背插(ATX/LAN 5G+Intel 2.5G+Wi-Fi 7)18+2+2相,20990
2026-08-14,17:21,368,華碩 ROG CROSSHAIR X870E DARK HERO(ATX/LAN10+5Gb+Wi-Fi 7)20+2+2相,23990
2026-08-14,17:21,369,華碩 ROG CROSSHAIR X870E APEX(ATX/LAN 5G+Wi-Fi 7/註五年/2DIMM)18+2+2相,23990
2026-08-14,17:21,370,華碩 ROG CROSSHAIR X870E EXTREME(E-ATX/LAN 5G+Marvell10G+Wi-Fi 7)20+2+2相,36990
2026-08-14,17:21,372,技嘉 X870 EAGLE WIFI7(ATX/LAN2.5G+Wi-Fi 7/註四年)14+2+2相 *任搭優惠到8/31,7390
2026-08-14,17:21,373,技嘉 X870 GAMING X WIFI7(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相,9490
2026-08-14,17:21,374,[加購省] 8/31前 買技嘉X870 AORUS以上主板加購金士頓 KC3000 1TB SSD(原價6990),5499
2026-08-14,17:21,375,技嘉 X870I AORUS PRO ICE(Mini-ITX/LAN 2.5G+Wi-Fi 7)8+2+1相 *任搭優惠到8/31,10990
2026-08-14,17:21,376,技嘉 X870 AORUS ELITE WIFI7(ATX/LAN2.5G+Wi-Fi 7)16+2+2相,10490
2026-08-14,17:21,377,技嘉 X870 AORUS ELITE WIFI7 ICE(ATX/LAN2.5G+Wi-Fi 7/獨家-冰魄白)16+2+2相,10490
2026-08-14,17:21,378,技嘉 X870 AORUS STEALTH(背插式)(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相,10990
2026-08-14,17:21,379,技嘉 X870 AORUS STEALTH ICE(背插式)(ATX/LAN 5G+Wi-Fi 7/註五年)16+2+2相,10990
2026-08-14,17:21,380,技嘉 X870E AORUS PRO(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31,11990
2026-08-14,17:21,381,技嘉 X870E AORUS PRO ICE(冰魄白)(ATX/LAN2.5G+Wi-Fi 7/註五年)16+2+2相,12990
2026-08-14,17:21,382,技嘉 X870E AERO X3D WOOD(木質美學)(ATX/2*LAN5G+Wi-Fi 7/註五年/白)16+2+2相,13490
2026-08-14,17:21,383,技嘉 X870E AERO X3D DARK WOOD(木質美學)(ATX/2*LAN5G+Wi-Fi 7/註五年)16+2+2相,13990
2026-08-14,17:21,384,技嘉 X870E AORUS PRO X3D ICE(冰魄白)(ATX/LAN5G+Wi-Fi 7/註五年)18+2+2相,13990
2026-08-14,17:21,385,技嘉 X870 AORUS TACHYON ICE(E-ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相,19990
2026-08-14,17:21,386,技嘉 X870E AORUS MASTER(ATX/LAN5G+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31,20490
2026-08-14,17:21,387,技嘉 X870E AORUS MASTER X3D ICE(ATX/LAN5+10G+Wi-Fi 7)18+2+2相(X3D優化),20990
2026-08-14,17:21,388,技嘉 X870 AORUS INFINITY(E-ATX/LAN 5G+Wi-Fi 7/註五年)18+2+2相,24990
2026-08-14,17:21,389,技嘉 X870E AORUS XTREME X3D AI TOP(E-ATX/2*Realtek 10Gb+Wi-Fi 7)24+2+2相,34990
2026-08-14,17:21,390,[加購省] 8/31前 買技嘉X870 AORUS以上主板加購金士頓 KC3000 1TB SSD(原價6990),5499
2026-08-14,17:21,391,微星 X870I EDGE TI EVO WIFI(Mini-ITX/Realtek 5Gb+Wi-Fi 7/註五年)8+2+1相,12990
2026-08-14,17:21,392,微星 PRO X870-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相電源 *尾盤,7590
2026-08-14,17:21,393,微星 PRO X870E-S EVO WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)12+2+1相電源,8090
2026-08-14,17:21,394,微星 PRO X870E-P WIFI(ATX/LAN 5G+Wi-Fi 7/註四年)14+2+1相,8490
2026-08-14,17:21,395,微星 X870 GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相,8690
2026-08-14,17:21,396,微星 X870E GAMING PLUS WIFI(ATX/LAN 5G+Wi-Fi 7/註五年)14+2+1相 *任搭到8/31,8990
2026-08-14,17:21,397,微星 MAG X870E TOMAHAWK WIFI(ATX/LAN 5G+Wi-Fi 7)14+2+1相 *任搭到8/31,11490
2026-08-14,17:21,398,微星 MAG X870E TOMAHAWK MAX WIFI PZ背插(ATX/LAN 5G+Wi-Fi 7)14+2+1相,11990
2026-08-14,17:21,399,微星 MPG X870E EDGE TI WIFI(ATX/銀白/LAN 5G+Wi-Fi 7/註五年)14+2+1相 *任搭到8/31,11990
2026-08-14,17:21,400,微星 MPG X870E CARBON WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7)18+2+1相 *任搭到8/31,14990
2026-08-14,17:21,401,微星 MPG X870E CARBON MAX WIFI(ATX/LAN 5G+2.5G+Wi-Fi 7)18+2+1相,15990
2026-08-14,17:21,402,微星 MEG X870E UNIFY-X MAX(ATX/LAN 5G+Wi-Fi 7/註五年)18+2+1相,18900
2026-08-14,17:21,403,微星 MEG X870E ACE MAX(ATX/Marvell 10Gb+5Gb+Wi-Fi 7/註五年)18+2+1相,19990
2026-08-14,17:21,404,微星 MEG X870E GODLIKE MAX(E-ATX/Marvell 10Gb+5Gb+Wi-Fi 7/註五年)24+2+1相,34990
2026-08-14,17:21,407,華擎 X870 Pro RS(ATX/Dragon 2.5G/註五年)14+2+1相電源 *送拉鍊收納包,5790
2026-08-14,17:21,408,華擎 X870 Pro RS WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相*送拉鍊收納包,5990
2026-08-14,17:21,409,華擎 X870 Steel Legend WiFi(ATX/Dragon 2.5G+Wi-Fi 7/註五年)14+2+1相*送拉鍊收納包,6990
2026-08-14,17:21,410,華擎 X870 Challenger WiFi White(ATX/Dragon 2.5G+Wi-Fi 7/註五年)16+2+1相*送拉鍊收納包,7190
2026-08-14,17:21,411,華擎 X870E Challenger WiFi White(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相*送拉鍊收納包,9490
2026-08-14,17:21,412,華擎 X870 Nova WiFi(ATX/LAN 5G+Wi-Fi 7/註五年)20+2+1相*送拉鍊收納包,9990
2026-08-14,17:21,413,華擎 X870 Taichi Creator(ATX/Marvell 10G+Realtek 5G+Wi-Fi 7/註五年)18+2+1相 *送拉鍊收納包,11990
2026-08-14,17:21,414,華擎 X870E Taichi Lite(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相 *送拉鍊收納包,12990
2026-08-14,17:21,415,華擎 X870E Taichi(EATX/LAN 5G+Wi-Fi 7/註五年)24+2+1相 *送拉鍊收納包,14990
2026-08-14,17:21,416,華擎 X870E Taichi OCF(ATX/LAN 5G+Wi-Fi 7/註五年)22+2+1相 *送拉鍊收納包,18990
2026-08-14,17:21,419,ASUS PRO WS B850M-ACE SE(M-ATX/Realtek10Gb+Intel 2.5Gb/註四年),12990
2026-08-14,17:21,420,技嘉 B850 AI TOP(ATX/2*Marvell 10GbE+Wi-Fi 7/註五年)16+2+2相 *任搭優惠到8/31,12990
2026-08-14,17:21,423,華碩 PRO WS WRX80E-SAGE SE WIFI II(EEB/2*Intel 10G/無線/註四年/8DIMM),19990
2026-08-14,17:21,426,華碩 PRO WS TRX50-SAGE WIFI A(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年),23990
2026-08-14,17:21,427,華碩 PRO WS TRX50-SAGE WIFI(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年)36相,25990
2026-08-14,17:21,428,技嘉 TRX50 AI TOP-2B(E-ATX/Marvell 10Gb*2+Wi-Fi 7/註五年)16+8+4相,29990
2026-08-14,17:21,429,華擎 TRX50 WS(E-ATX/Marvell 10Gb+LAN 2.5Gb+無線/註五年)18+3+3 電源相位,22990
2026-08-14,17:21,432,華碩 PRO WS WRX90E-SAGE SE(EEB/2*Intel 10G+LAN 1G/註四年/8DIMM),39990
2026-08-14,17:21,433,華擎 WRX90 WS EVO(EEB/2*Intel 10G/註五年/8DIMM)18+3+3 電源相位,38990
2026-08-14,17:41,3,華碩 PRO WS W680-ACE(ATX/1A1H1P/雙Intel 2.5Gb/註四年) 穩定.可靠性高,9990
2026-08-14,17:41,4,華碩 PRO WS W680-ACE IPMI(ATX/1A1H1P/雙Intel 2.5Gb/註四年)附華碩IPMI擴展卡,13990
2026-08-14,17:41,7,華碩 Pro WS W790-ACE(CEB/8*DDR5/Marvell 10Gb+Intel 2.5Gb/註四年)IPMI遠程管理,27990
2026-08-14,17:41,8,華碩 Pro WS W790E-SAGE SE(EEB/8*DDR5/2*Intel 10G+LAN 1Gb)14+1+1功率級,39990
2026-08-14,17:41,423,華碩 PRO WS WRX80E-SAGE SE WIFI II(EEB/2*Intel 10G/無線/註四年/8DIMM),19990
2026-08-14,17:41,426,華碩 PRO WS TRX50-SAGE WIFI A(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年),23990
2026-08-14,17:41,427,華碩 PRO WS TRX50-SAGE WIFI(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年)36相,25990
2026-08-14,17:41,428,技嘉 TRX50 AI TOP-2B(E-ATX/Marvell 10Gb*2+Wi-Fi 7/註五年)16+8+4相,29990
2026-08-14,17:41,429,華擎 TRX50 WS(E-ATX/Marvell 10Gb+LAN 2.5Gb+無線/註五年)18+3+3 電源相位,22990
2026-08-14,17:41,432,華碩 PRO WS WRX90E-SAGE SE(EEB/2*Intel 10G+LAN 1G/註四年/8DIMM),39990
2026-08-14,17:41,433,華擎 WRX90 WS EVO(EEB/2*Intel 10G/註五年/8DIMM)18+3+3 電源相位,38990
2026-08-14,17:49,3,華碩 PRO WS W680-ACE(ATX/1A1H1P/雙Intel 2.5Gb/註四年) 穩定.可靠性高,9990
2026-08-14,17:49,4,華碩 PRO WS W680-ACE IPMI(ATX/1A1H1P/雙Intel 2.5Gb/註四年)附華碩IPMI擴展卡,13990
2026-08-14,17:49,7,華碩 Pro WS W790-ACE(CEB/8*DDR5/Marvell 10Gb+Intel 2.5Gb/註四年)IPMI遠程管理,27990
2026-08-14,17:49,8,華碩 Pro WS W790E-SAGE SE(EEB/8*DDR5/2*Intel 10G+LAN 1Gb)14+1+1功率級,39990
2026-08-14,17:49,423,華碩 PRO WS WRX80E-SAGE SE WIFI II(EEB/2*Intel 10G/無線/註四年/8DIMM),19990
2026-08-14,17:49,426,華碩 PRO WS TRX50-SAGE WIFI A(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年),23990
2026-08-14,17:49,427,華碩 PRO WS TRX50-SAGE WIFI(CEB/Marvell 10Gb+Intel 2.5Gb+Wi-Fi 7/註四年)36相,25990
