產品ID,產品名稱,目前價格,熱賣,原始文字
117,芝奇 烈焰槍RGB 64GB(雙通32G*2)D5-6000/CL36黑｛F5-6000J3636F32GX2-RM5NRK｝,34000,,"芝奇 烈焰槍RGB 64GB(雙通32G*2)D5-6000/CL36黑｛F5-6000J3636F32GX2-RM5NRK｝, $34000 ◆ ★"
118,芝奇 烈焰槍RGB 64GB(雙通32G*2)D5-6000/CL36白｛F5-6000J3636F32GX2-RM5NRW｝,34000,,"芝奇 烈焰槍RGB 64GB(雙通32G*2)D5-6000/CL36白｛F5-6000J3636F32GX2-RM5NRW｝, $34000 ◆ ★"
119,芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6400/CL32黑｛F5-6400J3239G16GX2-TZ5RK｝,18000,,"芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6400/CL32黑｛F5-6400J3239G16GX2-TZ5RK｝, $18000 ◆ ★"
120,芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6400/CL32白｛F5-6400J3239G16GX2-TZ5RW｝,18000,,"芝奇 幻鋒戟RGB 32GB(雙通16G*2) D5-6400/CL32白｛F5-6400J3239G16GX2-TZ5RW｝, $18000 ◆ ★"
121,芝奇 幻鋒戟RGB 64GB(雙通32G*2) D5-6000/CL30白｛F5-6000J3040G32GX2-TZ5RW｝,29000,,"芝奇 幻鋒戟RGB 64GB(雙通32G*2) D5-6000/CL30白｛F5-6000J3040G32GX2-TZ5RW｝, $29000 ◆ ★"
122,芝奇 焰鋒戟RGB 32GB(雙通16GB*2) D5-6000/CL30黑｛F5-6000J3038F16GX2-TZ5NR｝,19400,,"芝奇 焰鋒戟RGB 32GB(雙通16GB*2) D5-6000/CL30黑｛F5-6000J3038F16GX2-TZ5NR｝, $19400 ◆ ★"
123,芝奇 焰鋒戟RGB 64GB(雙通32GB*2)D5-6000/CL30黑｛F5-6000J3040G32GX2-TZ5NR｝,37000,,"芝奇 焰鋒戟RGB 64GB(雙通32GB*2)D5-6000/CL30黑｛F5-6000J3040G32GX2-TZ5NR｝, $37000 ◆ ★"
124,芝奇 焰鋒戟RGB 64GB(雙通32GB*2)D5-6000/CL30白｛F5-6000J3040G32GX2-TZ5NRW｝,37000,是,"芝奇 焰鋒戟RGB 64GB(雙通32GB*2)D5-6000/CL30白｛F5-6000J3040G32GX2-TZ5NRW｝, $37000 ◆ ★ 熱賣"
125,芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-6400/CL30黑｛F5-6400J3039G16GX2-TZ5NR｝,19800,,"芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-6400/CL30黑｛F5-6400J3039G16GX2-TZ5NR｝, $19800 ◆ ★"
126,芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-6400/CL30白｛F5-6400J3039G16GX2-TZ5NRW｝,19800,,"芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-6400/CL30白｛F5-6400J3039G16GX2-TZ5NRW｝, $19800 ◆ ★"
127,芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-7200/CL34黑｛F5-7200J3445G16GX2-TZ5NR｝,19800,,"芝奇 焰鋒戟RGB 32GB(雙通16GB*2)D5-7200/CL34黑｛F5-7200J3445G16GX2-TZ5NR｝, $19800 ◆ ★"
128,芝奇 焰鋒戟RGB 128GB(雙通64GB*2)D5-6000/CL34黑｛F5-6000J3444F64GX2-TZ5NR｝,86500,,"芝奇 焰鋒戟RGB 128GB(雙通64GB*2)D5-6000/CL34黑｛F5-6000J3444F64GX2-TZ5NR｝, $86500 ◆ ★"
129,芝奇 皇家戟RGB 48GB(雙通24GB*2)D5-6000 CL28銀｛F5-6000J2836F24GX2-TR5NS｝,37890,,"芝奇 皇家戟RGB 48GB(雙通24GB*2)D5-6000 CL28銀｛F5-6000J2836F24GX2-TR5NS｝, $37890 ★"
130,芝奇 皇家戟RGB 64GB(雙通32GB*2)D5-6000/CL28銀｛F5-6000J2836G32GX2-TR5NS｝,42900,,"芝奇 皇家戟RGB 64GB(雙通32GB*2)D5-6000/CL28銀｛F5-6000J2836G32GX2-TR5NS｝, $42900 ◆ ★"
132,｛UMAX NB 32GB DDR5 4800｝/CL40,14500,,"｛UMAX NB 32GB DDR5 4800｝/CL40, $14500 ◆ ★"
133,｛UMAX NB 8GB DDR5 5600｝/CL46,4100,,"｛UMAX NB 8GB DDR5 5600｝/CL46, $4100 ◆ ★"
134,｛UMAX NB 16GB DDR5 5600｝/CL46,7500,是,"｛UMAX NB 16GB DDR5 5600｝/CL46, $7500 ◆ ★ 熱賣"
135,｛UMAX NB 32GB DDR5 5600｝/CL46,14800,,"｛UMAX NB 32GB DDR5 5600｝/CL46, $14800 ◆ ★"
136,威剛 NB 32GB DDR5-4800/CL40｛AD5S480032G-S｝,14500,是,"威剛 NB 32GB DDR5-4800/CL40｛AD5S480032G-S｝, $14500 ◆ ★ 熱賣"
137,威剛 NB 8GB DDR5-5600/CL46｛AD5S56008G-S｝,4199,,"威剛 NB 8GB DDR5-5600/CL46｛AD5S56008G-S｝, $4199 ◆ ★"
138,威剛 NB 16GB DDR5-5600/CL46｛AD5S560016G-S｝,7999,,"威剛 NB 16GB DDR5-5600/CL46｛AD5S560016G-S｝, $7999 ◆ ★"
139,威剛 NB 32GB DDR5-5600/CL46｛AD5S560032G-S｝,14999,,"威剛 NB 32GB DDR5-5600/CL46｛AD5S560032G-S｝, $14999 ◆ ★"
140,金士頓 NB 16GB DDR5 5600｛KVR56S46BS8-16｝/CL46,8600,,"金士頓 NB 16GB DDR5 5600｛KVR56S46BS8-16｝/CL46, $8600 ◆ ★"
141,金士頓 NB 32GB DDR5 5600｛KVR56S46BD8-32｝/CL46,14700,,"金士頓 NB 32GB DDR5 5600｛KVR56S46BD8-32｝/CL46, $14700 ◆ ★"
142,美光｛Micron Crucial NB 16GB DDR5 5600｝/CL46,6999,,"美光｛Micron Crucial NB 16GB DDR5 5600｝/CL46, $6999 ◆ ★"
143,美光｛Micron Crucial NB 32GB DDR5 5600｝/CL46,13999,是,"美光｛Micron Crucial NB 32GB DDR5 5600｝/CL46, $13999 ◆ ★ 熱賣"
144,美光｛Micron Crucial NB 64GB DDR5 5600｝/CL46,27999,,"美光｛Micron Crucial NB 64GB DDR5 5600｝/CL46, $27999 ◆ ★"
146,美光｛Micron Crucial NB 雙通16G*2 DDR5 5600｝/CL46,13999,,"美光｛Micron Crucial NB 雙通16G*2 DDR5 5600｝/CL46, $13999 ◆ ★"
147,美光｛Micron Crucial NB 雙通64G*2 DDR5 5600｝/CL46,55999,,"美光｛Micron Crucial NB 雙通64G*2 DDR5 5600｝/CL46, $55999 ◆ ★"
149,｛UMAX 8GB DDR4-2666｝(1024*8)CL19,2150,,"｛UMAX 8GB DDR4-2666｝(1024*8)CL19, $2150 ◆ ★"
150,｛UMAX 8GB DDR4-3200｝(1024*8)超頻CL16,2190,,"｛UMAX 8GB DDR4-3200｝(1024*8)超頻CL16, $2190 ◆ ★"
151,｛UMAX 16GB DDR4-2400｝(1024*8)CL17,3750,,"｛UMAX 16GB DDR4-2400｝(1024*8)CL17, $3750 ◆ ★"
152,｛UMAX 16GB DDR4-2666｝(1024*8)CL19,3850,,"｛UMAX 16GB DDR4-2666｝(1024*8)CL19, $3850 ◆ ★"
153,｛UMAX 16GB DDR4-2666｝(2048*8)(CL19,3950,,"｛UMAX 16GB DDR4-2666｝(2048*8)(CL19, $3950 ◆ ★"
154,｛UMAX 16GB DDR4-3200｝(1024*8)超頻CL16,4250,,"｛UMAX 16GB DDR4-3200｝(1024*8)超頻CL16, $4250 ◆ ★"
155,｛UMAX 16GB DDR4-3200｝(2048*8)超頻CL16,4250,,"｛UMAX 16GB DDR4-3200｝(2048*8)超頻CL16, $4250 ◆ ★"
156,｛UMAX 16GB DDR4-3200｝(1024*8)CL22,3950,,"｛UMAX 16GB DDR4-3200｝(1024*8)CL22, $3950 ◆ ★"
157,｛UMAX 32GB DDR4-3200｝(2048*8)CL22,8888,,"｛UMAX 32GB DDR4-3200｝(2048*8)CL22, $8888 ◆ ★"
158,｛UMAX 32GB DDR4-3200｝(2048*8)超頻CL16,8888,,"｛UMAX 32GB DDR4-3200｝(2048*8)超頻CL16, $8888 ◆ ★"
159,威剛 8GB DDR4-3200｛AD4U320038G22-SGN｝(1024*8),2299,,"威剛 8GB DDR4-3200｛AD4U320038G22-SGN｝(1024*8), $2299 ◆ ★"
160,威剛 16GB DDR4-3200｛AD4U3200316G22-SGN｝(1024*8),4599,,"威剛 16GB DDR4-3200｛AD4U3200316G22-SGN｝(1024*8), $4599 ◆ ★"
161,威剛 16GB DDR4-3200/CL16 XPG D10超頻 黑｛AX4U3200316G16A-SB10｝(1024*8),4699,是,"威剛 16GB DDR4-3200/CL16 XPG D10超頻 黑｛AX4U3200316G16A-SB10｝(1024*8), $4699 ◆ ★ 熱賣"
162,威剛 32GB DDR4-3200｛AD4U3200732G22-SGN｝(2048*8),8999,是,"威剛 32GB DDR4-3200｛AD4U3200732G22-SGN｝(2048*8), $8999 ◆ ★ 熱賣"
163,金士頓 8GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/8｝(1024*8),3200,,"金士頓 8GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/8｝(1024*8), $3200 ◆ ★"
164,金士頓 8GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/8｝(1024*8)~搭機價~,2900,,"金士頓 8GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/8｝(1024*8)~搭機價~, $2900 ◆ ★"
165,金士頓 16GB DDR4-3200｛KVR32N22S8/16｝(2048*8),6150,,"金士頓 16GB DDR4-3200｛KVR32N22S8/16｝(2048*8), $6150 ◆ ★"
166,金士頓 16GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/16｝(2048*8),6150,,"金士頓 16GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/16｝(2048*8), $6150 ◆ ★"
167,金士頓 32GB DDR4-3200｛KVR32N22D8/32｝(2048*8),12000,,"金士頓 32GB DDR4-3200｛KVR32N22D8/32｝(2048*8), $12000 ◆ ★"
168,金士頓 32GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/32｝(2048*8),9450,是,"金士頓 32GB DDR4-3200 FURY Beast(獸獵者)｛KF432C16BB/32｝(2048*8), $9450 ◆ ★ 熱賣"
170,｛UMAX 16GB(雙通8GB*2) DDR4-2666｝含散熱片(1024*8),4350,,"｛UMAX 16GB(雙通8GB*2) DDR4-2666｝含散熱片(1024*8), $4350 ◆ ★"
171,｛UMAX 16GB(雙通8GB*2) DDR4-3200｝超頻CL16含散熱片(1024*8),4450,,"｛UMAX 16GB(雙通8GB*2) DDR4-3200｝超頻CL16含散熱片(1024*8), $4450 ◆ ★"
172,｛UMAX 32GB(雙通16GB*2) DDR4-2666｝含散熱片(1024*8)CL19,7800,,"｛UMAX 32GB(雙通16GB*2) DDR4-2666｝含散熱片(1024*8)CL19, $7800 ◆ ★"
173,｛UMAX 32GB(雙通16GB*2) DDR4-2666｝含散熱片(2048*8)CL19,7990,,"｛UMAX 32GB(雙通16GB*2) DDR4-2666｝含散熱片(2048*8)CL19, $7990 ◆ ★"
174,｛UMAX 32GB(雙通16GB*2) DDR4-3200｝超頻CL16含散熱片(1024*8)CL16,8600,是,"｛UMAX 32GB(雙通16GB*2) DDR4-3200｝超頻CL16含散熱片(1024*8)CL16, $8600 ◆ ★ 熱賣"
175,｛UMAX 32GB(雙通16GB*2) DDR4-3200｝超頻CL16含散熱片(2048*8)CL16,8800,,"｛UMAX 32GB(雙通16GB*2) DDR4-3200｝超頻CL16含散熱片(2048*8)CL16, $8800 ◆ ★"
176,｛UMAX 64GB(雙通32GB*2) DDR4-3200｝含散熱片(2048*8) CL22,17800,,"｛UMAX 64GB(雙通32GB*2) DDR4-3200｝含散熱片(2048*8) CL22, $17800 ◆ ★"
177,威剛 32GB(雙通16G*2) D4-3200/CL16 D10超頻 黑｛AX4U3200716G16A-DB10｝(2048*8),8299,,"威剛 32GB(雙通16G*2) D4-3200/CL16 D10超頻 黑｛AX4U3200716G16A-DB10｝(2048*8), $8299 ◆ ★"
178,金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast(獸獵)｛KF432C16BBK2/16｝,6600,,"金士頓 16GB(雙通8GB*2) DDR4-3200 FURY Beast(獸獵)｛KF432C16BBK2/16｝, $6600 ◆ ★"
179,金士頓 32GB(雙通16GB*2) DDR4-3200 (獸獵者)｛KF432C16BBK2/32｝(2048*8),9500,,"金士頓 32GB(雙通16GB*2) DDR4-3200 (獸獵者)｛KF432C16BBK2/32｝(2048*8), $9500 ◆ ★"
180,芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑｛F4-3600C18D-32GVK｝,7950,,"芝奇 G.SKILL Ripjaws V 32GB(雙通16GB*2) D4-3600 CL18 黑｛F4-3600C18D-32GVK｝, $7950 ◆ ★"
181,芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀｛F4-3200C16D-16GTZR｝,4500,,"芝奇 G.SKILL 幻光戟 16GB(雙通8GB*2) D4-3200 CL16 黑銀｛F4-3200C16D-16GTZR｝, $4500 ◆ ★"
182,芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀｛F4-3200C16D-32GTZR｝,8300,,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3200 CL16 黑銀｛F4-3200C16D-32GTZR｝, $8300 ◆ ★"
183,芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀｛F4-3600C16D-32GTZRC｝,8900,,"芝奇 G.SKILL 幻光戟 32GB(雙通16GB*2) D4-3600 CL16 黑銀｛F4-3600C16D-32GTZRC｝, $8900 ◆ ★"
184,芝奇 G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀｛F4-3200C16D-32GTRS｝,8500,,"芝奇 G.SKILL 皇家戟 32GB(雙通16GB*2) D4-3200 CL16 銀｛F4-3200C16D-32GTRS｝, $8500 ◆ ★"
185,芝奇 G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3200｛F4-3200C16D-32GTZN｝[For AMD],8450,,"芝奇 G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3200｛F4-3200C16D-32GTZN｝[For AMD], $8450 ◆ ★"
186,芝奇 G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3600｛F4-3600C16D-32GTZNC｝[For AMD],8950,,"芝奇 G.SKILL 焰光戟 32GB(雙通16GB*2) D4-3600｛F4-3600C16D-32GTZNC｝[For AMD], $8950 ◆ ★"
187,芝奇 G.SKILL 燄光戟 32GB(雙通16GB*2) D4-4000｛F4-4000C18D-32GTZN｝[FOR R5000],8700,,"芝奇 G.SKILL 燄光戟 32GB(雙通16GB*2) D4-4000｛F4-4000C18D-32GTZN｝[FOR R5000], $8700 ◆ ★"
189,｛UMAX NB 8GB DDR4-2666｝(1024*8),2150,,"｛UMAX NB 8GB DDR4-2666｝(1024*8), $2150 ◆ ★"
190,｛UMAX NB 8GB DDR4-3200｝(1024*8),2190,是,"｛UMAX NB 8GB DDR4-3200｝(1024*8), $2190 ◆ ★ 熱賣"
191,｛UMAX NB 16GB DDR4-2400｝(1024*8),3750,,"｛UMAX NB 16GB DDR4-2400｝(1024*8), $3750 ◆ ★"
192,｛UMAX NB 16GB DDR4-2666｝(1024*8),3850,,"｛UMAX NB 16GB DDR4-2666｝(1024*8), $3850 ◆ ★"
193,｛UMAX NB 16GB DDR4-3200｝(1024*8),4250,是,"｛UMAX NB 16GB DDR4-3200｝(1024*8), $4250 ◆ ★ 熱賣"
194,｛UMAX NB 32GB DDR4-3200｝(2048*8),8500,是,"｛UMAX NB 32GB DDR4-3200｝(2048*8), $8500 ◆ ★ 熱賣"
195,威剛 NB 8GB DDR4-3200｛AD4S320038G22-SGN｝(1024*8),2299,,"威剛 NB 8GB DDR4-3200｛AD4S320038G22-SGN｝(1024*8), $2299 ◆ ★"
196,威剛 NB 16GB DDR4-3200｛AD4S3200316G22-SGN｝(1024*8),4599,,"威剛 NB 16GB DDR4-3200｛AD4S3200316G22-SGN｝(1024*8), $4599 ◆ ★"
197,金士頓 NB 8GB DDR4-3200｛KVR32S22S8/8｝(1024*8),3300,,"金士頓 NB 8GB DDR4-3200｛KVR32S22S8/8｝(1024*8), $3300 ◆ ★"
198,金士頓 NB 16GB DDR4-3200｛KVR32S22S8/16｝(2048*8),6350,,"金士頓 NB 16GB DDR4-3200｛KVR32S22S8/16｝(2048*8), $6350 ◆ ★"
199,金士頓 NB 32GB DDR4-3200｛KVR32S22D8/32｝(2048*8),14000,,"金士頓 NB 32GB DDR4-3200｛KVR32S22D8/32｝(2048*8), $14000 ◆ ★"
201,｛UMAX 8GB DDR3-1600｝(512*8),780,,"｛UMAX 8GB DDR3-1600｝(512*8), $780 ◆ ★"
202,｛UMAX 16GB(雙通道8G*2)DDR3-1600｝含散熱片(512*8),1650,,"｛UMAX 16GB(雙通道8G*2)DDR3-1600｝含散熱片(512*8), $1650 ◆ ★"
204,｛UMAX NB 8GB DDR3L-1600｝低電壓(512*8),679,是,"｛UMAX NB 8GB DDR3L-1600｝低電壓(512*8), $679 ◆ ★ 熱賣"
205,金士頓 NB 8GB DDR3L-1600 低電壓｛KVR16LS11/8｝(512*8),1600,,"金士頓 NB 8GB DDR3L-1600 低電壓｛KVR16LS11/8｝(512*8), $1600 ◆ ★"
207,金士頓32GB 5600MT/s D5 ECC CL46 DIMM 2Rx8 Hynix A｛KSM56E46BD8KM/32HA｝,29900,,"金士頓32GB 5600MT/s D5 ECC CL46 DIMM 2Rx8 Hynix A｛KSM56E46BD8KM/32HA｝, $29900 ◆ ★"
209,金士頓16G 5600MT/s D5 ECC Reg CL46 DIMM 1R*8 Hynix A Rambus｛KSM56R46BS8/16HA｝,17500,,"金士頓16G 5600MT/s D5 ECC Reg CL46 DIMM 1R*8 Hynix A Rambus｛KSM56R46BS8/16HA｝, $17500 ◆ ★"
210,金士頓32G 5600MT/s D5 ECC Reg CL46 DIMM 2R*8 Hynix A Rambus｛KSM56R46BD8/32HA｝~限組裝~,34500,,"金士頓32G 5600MT/s D5 ECC Reg CL46 DIMM 2R*8 Hynix A Rambus｛KSM56R46BD8/32HA｝~限組裝~, $34500 ◆ ★"
211,金士頓64G 5600MT/s D5 ECC Reg CL46 DIMM 2R*4 Hynix A Rambus｛KSM56R46BD4/64HA｝~限組裝~,82000,,"金士頓64G 5600MT/s D5 ECC Reg CL46 DIMM 2R*4 Hynix A Rambus｛KSM56R46BD4/64HA｝~限組裝~, $82000 ◆ ★"
212,金士頓96G 6400MT/s D5 ECC Reg CL52 DIMM 2R*4 Micron C｛KSM64R52BD4/96MC｝,125000,,"金士頓96G 6400MT/s D5 ECC Reg CL52 DIMM 2R*4 Micron C｛KSM64R52BD4/96MC｝, $125000 ◆ ★"
213,威剛32G 5600MT/s D5 ECC Reg CL46 DIMM 2R*8 Hynix A die｛AD5R560032G20-SHYA｝,33999,,"威剛32G 5600MT/s D5 ECC Reg CL46 DIMM 2R*8 Hynix A die｛AD5R560032G20-SHYA｝, $33999"
214,威剛64G 5600MT/s D5 ECC Reg CL46 DIMM 2R*4 Hynix A die｛AD5R560064G40-SHYA｝,81999,,"威剛64G 5600MT/s D5 ECC Reg CL46 DIMM 2R*4 Hynix A die｛AD5R560064G40-SHYA｝, $81999"
216,金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix C Rambus｛KSM32RD8/32HD｝,15200,,"金士頓32GB 3200MHz D4 ECC Reg CL22 DIMM 2R*8 Hynix C Rambus｛KSM32RD8/32HD｝, $15200 ◆ ★"
217,金士頓64GB 3200MHz D4 ECC Reg CL22 DIMM 2R*4 Hynix C Rambus｛KSM32RD4/64HCR｝,22900,,"金士頓64GB 3200MHz D4 ECC Reg CL22 DIMM 2R*4 Hynix C Rambus｛KSM32RD4/64HCR｝, $22900 ◆ ★"
