產品ID,產品名稱,目前價格,熱賣,原始文字
126,致態 ZhiTai Ti600 1TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~送手機掛繩~,4899,是,"致態 ZhiTai Ti600 1TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~送手機掛繩~, $4899 ◆ ★ 熱賣"
127,致態 ZhiTai Ti600 2TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~送手機掛繩~,7999,是,"致態 ZhiTai Ti600 2TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~送手機掛繩~, $7999 ◆ ★ 熱賣"
128,致態 ZhiTai Ti600 4TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~送手機掛繩~,14999,,"致態 ZhiTai Ti600 4TB/Gen4/PCIe 4.0/讀7000/寫6000/QLC【五年保】~送手機掛繩~, $14999 ◆ ★"
129,致態 ZhiTai TiPlus7100s 1TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~送手機掛繩~,5199,是,"致態 ZhiTai TiPlus7100s 1TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~送手機掛繩~, $5199 ◆ ★ 熱賣"
130,致態 ZhiTai TiPlus7100s 2TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~送手機掛繩~,8899,是,"致態 ZhiTai TiPlus7100s 2TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~送手機掛繩~, $8899 ◆ ★ 熱賣"
131,致態 ZhiTai TiPlus7100s 4TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~送手機掛繩~,15999,,"致態 ZhiTai TiPlus7100s 4TB/Gen4/PCIe 4.0/讀7400/寫6900/TLC【五年保】~送手機掛繩~, $15999 ◆ ★"
132,KLEVV CRAS C930 2TB/Gen4 PCIe 4.0/讀7400/寫6800 DRAM快取鰭狀鋁散熱片【五年】,11088,,"KLEVV CRAS C930 2TB/Gen4 PCIe 4.0/讀7400/寫6800 DRAM快取鰭狀鋁散熱片【五年】, $11088 ◆ ★"
133,MSI 微星 M470PRO 2TB/Gen4/讀6000/寫5000/QLC顆粒,11690,,"MSI 微星 M470PRO 2TB/Gen4/讀6000/寫5000/QLC顆粒, $11690 ◆ ★"
134,MSI 微星 M480PRO 1TB/Gen4/讀7400M寫6000/3D TLC顆粒/DRAM快取【五年保】,8190,,"MSI 微星 M480PRO 1TB/Gen4/讀7400M寫6000/3D TLC顆粒/DRAM快取【五年保】, $8190 ◆ ★"
135,MSI 微星 M480PRO 2TB/Gen4/讀7400/寫7000/3D TLC顆粒/DRAM快取【五年保】,13490,,"MSI 微星 M480PRO 2TB/Gen4/讀7400/寫7000/3D TLC顆粒/DRAM快取【五年保】, $13490 ◆ ★"
136,MSI 微星 M480PRO 4TB/Gen4/讀7400/寫7000/3D TLC顆粒/DRAM快取【五年保】,23690,,"MSI 微星 M480PRO 4TB/Gen4/讀7400/寫7000/3D TLC顆粒/DRAM快取【五年保】, $23690 ◆ ★"
137,WD 藍標 SN5100 500GB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】,3700,,"WD 藍標 SN5100 500GB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】, $3700 ◆ ★"
138,WD 藍標 SN5100 1TB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】,6780,,"WD 藍標 SN5100 1TB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】, $6780 ◆ ★"
139,WD 藍標 SN5100 1TB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】~組裝價~,4990,是,"WD 藍標 SN5100 1TB/Gen4 PCIe 4.0/讀7100/寫6700/QLC【五年保】~組裝價~, $4990 ◆ ★ 熱賣"
140,WD 黑標 SN850X 1TB/Gen4 PCIe 4.0/讀7300/寫6300/TLC/電競級【五年保】,9999,,"WD 黑標 SN850X 1TB/Gen4 PCIe 4.0/讀7300/寫6300/TLC/電競級【五年保】, $9999 ◆ ★"
141,WD 黑標 SN850X 2TB/Gen4 PCIe 4.0/讀7300/寫6600/TLC/電競級【五年保】,19100,,"WD 黑標 SN850X 2TB/Gen4 PCIe 4.0/讀7300/寫6600/TLC/電競級【五年保】, $19100 ◆ ★"
142,WD 黑標 SN850X 2TB/含散熱片/Gen4 PCIe 4.0/讀7300/寫6600/TLC【五年保】,19700,,"WD 黑標 SN850X 2TB/含散熱片/Gen4 PCIe 4.0/讀7300/寫6600/TLC【五年保】, $19700 ◆ ★"
143,金士頓 NV3 500G/Gen4 PCIe 4.0/讀5000/寫3000【五年保】,3200,,"金士頓 NV3 500G/Gen4 PCIe 4.0/讀5000/寫3000【五年保】, $3200 ◆ ★"
144,金士頓 NV3 1TB/Gen4 PCIe 4.0/讀6000/寫4000【五年保】,5100,是,"金士頓 NV3 1TB/Gen4 PCIe 4.0/讀6000/寫4000【五年保】, $5100 ◆ ★ 熱賣"
145,金士頓 NV3 2TB/Gen4 PCIe 4.0/讀6000/寫5000【五年保】,9390,,"金士頓 NV3 2TB/Gen4 PCIe 4.0/讀6000/寫5000【五年保】, $9390 ◆ ★"
146,金士頓 NV3 4TB/Gen4 PCIe 4.0/讀6000/寫5000【五年保】,18800,,"金士頓 NV3 4TB/Gen4 PCIe 4.0/讀6000/寫5000【五年保】, $18800 ◆ ★"
147,金士頓 NV3 4TB/Gen4 PCIe 4.0/讀6000/寫5000【五年保】~組裝價~,16800,,"金士頓 NV3 4TB/Gen4 PCIe 4.0/讀6000/寫5000【五年保】~組裝價~, $16800 ◆ ★"
148,金士頓 KC3000 512G/Gen4 PCIe 4.0/讀7000/寫3900/TLC【五年保】,4100,,"金士頓 KC3000 512G/Gen4 PCIe 4.0/讀7000/寫3900/TLC【五年保】, $4100 ◆ ★"
149,金士頓 KC3000 1TB/Gen4 PCIe 4.0/讀7000/寫6000/TLC【五年保】,6666,,"金士頓 KC3000 1TB/Gen4 PCIe 4.0/讀7000/寫6000/TLC【五年保】, $6666 ◆ ★"
150,金士頓 KC3000 2TB/Gen4 PCIe 4.0/讀7000/寫7000/TLC【五年保】,11000,,"金士頓 KC3000 2TB/Gen4 PCIe 4.0/讀7000/寫7000/TLC【五年保】, $11000 ◆ ★"
151,金士頓 KC3000 4TB/Gen4 PCIe 4.0/讀7000/寫7000/TLC【五年保】,21600,,"金士頓 KC3000 4TB/Gen4 PCIe 4.0/讀7000/寫7000/TLC【五年保】, $21600 ◆ ★"
152,美光 Micron E100 2TB/Gen4 PCIe 4.0/讀5000/寫4500/QLC【五年保】,8190,,"美光 Micron E100 2TB/Gen4 PCIe 4.0/讀5000/寫4500/QLC【五年保】, $8190 ◆ ★"
153,美光 Micron Crucial T500 1TB/Gen4 PCIe 4.0/讀7300/:6800/3D TLC【五年保】,6666,,"美光 Micron Crucial T500 1TB/Gen4 PCIe 4.0/讀7300/:6800/3D TLC【五年保】, $6666 ◆ ★"
154,美光 Micron Crucial T500 2TB/Gen4 PCIe 4.0/讀7400/寫7000/3D TLC【五年保】,11500,,"美光 Micron Crucial T500 2TB/Gen4 PCIe 4.0/讀7400/寫7000/3D TLC【五年保】, $11500 ◆ ★"
155,美光 Micron Crucial T500 4TB/Gen4 PCIe 4.0/讀7000/寫6900/3D TLC【五年保】,21500,,"美光 Micron Crucial T500 4TB/Gen4 PCIe 4.0/讀7000/寫6900/3D TLC【五年保】, $21500 ◆ ★"
156,美光 Micron Crucial T500 1TB含散熱片/Gen4/讀7300/寫6800/3D TLC【五年保】,7229,,"美光 Micron Crucial T500 1TB含散熱片/Gen4/讀7300/寫6800/3D TLC【五年保】, $7229 ◆ ★"
157,美光 Micron Crucial T500 2TB含散熱片/Gen4/讀7400/寫7000/3D TLC【五年保】,11618,,"美光 Micron Crucial T500 2TB含散熱片/Gen4/讀7400/寫7000/3D TLC【五年保】, $11618 ◆ ★"
158,美光 Micron Crucial T500 4TB含散熱片/Gen4/讀7000/寫6900/3D TLC【五年保】,21900,,"美光 Micron Crucial T500 4TB含散熱片/Gen4/讀7000/寫6900/3D TLC【五年保】, $21900 ◆ ★"
159,美光 Micron Crucial P310 2TB/Gen4 PCIe 4.0/讀7100/寫6000/3D QLC【五年保】,7950,,"美光 Micron Crucial P310 2TB/Gen4 PCIe 4.0/讀7100/寫6000/3D QLC【五年保】, $7950 ◆ ★"
160,美光 Micron Crucial P310 4TB/Gen4 PCIe 4.0/讀7100/寫6000/3D QLC【五年保】,15800,,"美光 Micron Crucial P310 4TB/Gen4 PCIe 4.0/讀7100/寫6000/3D QLC【五年保】, $15800 ◆ ★"
161,美光 Micron Crucial P310 2TB含散熱片/Gen4/讀7100/寫6000/3D QLC【五年保】,8550,,"美光 Micron Crucial P310 2TB含散熱片/Gen4/讀7100/寫6000/3D QLC【五年保】, $8550 ◆ ★"
162,美光 Micron Crucial P310 4TB含散熱片/Gen4/讀7100/寫6000/3D QLC【五年保】,15800,,"美光 Micron Crucial P310 4TB含散熱片/Gen4/讀7100/寫6000/3D QLC【五年保】, $15800 ◆ ★"
163,三星 Samsung 990 EVO Plus 1TB/PCIe 4.0 x4/讀7150/寫6300/TLC【五年保】,7199,,"三星 Samsung 990 EVO Plus 1TB/PCIe 4.0 x4/讀7150/寫6300/TLC【五年保】, $7199 ◆ ★"
164,三星 Samsung 990 EVO Plus 2TB/PCIe 4.0 x4/讀7250/寫6300/TLC【五年保】,11999,,"三星 Samsung 990 EVO Plus 2TB/PCIe 4.0 x4/讀7250/寫6300/TLC【五年保】, $11999 ◆ ★"
165,三星 Samsung 990 EVO Plus 4TB/PCIe 4.0 x4/讀7250/寫6300/TLC【五年保】,20999,,"三星 Samsung 990 EVO Plus 4TB/PCIe 4.0 x4/讀7250/寫6300/TLC【五年保】, $20999 ◆ ★"
166,三星 Samsung 990 PRO 1TB/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】,9659,是,"三星 Samsung 990 PRO 1TB/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】, $9659 ◆ ★ 熱賣"
167,三星 Samsung 990 PRO 2TB/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】,17999,,"三星 Samsung 990 PRO 2TB/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】, $17999 ◆ ★"
168,三星 Samsung 990 PRO 4TB/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】,29999,,"三星 Samsung 990 PRO 4TB/Gen4 PCIe 4.0/讀7450/寫6900/TLC【五年保】, $29999 ◆ ★"
169,三星 Samsung 990 PRO 1TB含散熱片/Gen4/讀7450/寫6900/TLC【五年保】,9899,,"三星 Samsung 990 PRO 1TB含散熱片/Gen4/讀7450/寫6900/TLC【五年保】, $9899 ◆ ★"
170,三星 Samsung 990 PRO 2TB含散熱片/Gen4/讀7450/寫6900/TLC【五年保】,13999,,"三星 Samsung 990 PRO 2TB含散熱片/Gen4/讀7450/寫6900/TLC【五年保】, $13999 ◆ ★"
171,三星 Samsung 990 PRO 4TB含散熱片/Gen4/讀7450/寫6900/TLC【五年保】,24999,,"三星 Samsung 990 PRO 4TB含散熱片/Gen4/讀7450/寫6900/TLC【五年保】, $24999 ◆ ★"
173,威剛 ADATA LEGEND 710 512G/Gen3/讀2400/寫1000/QLC/贈散熱片【三年保】,2999,是,"威剛 ADATA LEGEND 710 512G/Gen3/讀2400/寫1000/QLC/贈散熱片【三年保】, $2999 ◆ ★ 熱賣"
174,Biwin 佰維 NV3500 512G(石墨烯散熱片/Gen3/讀3500/寫2500/TLC【五年保】,2699,是,"Biwin 佰維 NV3500 512G(石墨烯散熱片/Gen3/讀3500/寫2500/TLC【五年保】, $2699 ◆ ★ 熱賣"
175,Biwin 佰維 NV3500 1TB(石墨烯散熱片/Gen3/讀3500/寫2500/TLC【五年保】,4499,,"Biwin 佰維 NV3500 1TB(石墨烯散熱片/Gen3/讀3500/寫2500/TLC【五年保】, $4499 ◆ ★"
177,金士頓 NV3SM 500G/Cen4 PCIe 4.0/ 讀5000/寫3000【五年保】/ M.2 2230,4500,,"金士頓 NV3SM 500G/Cen4 PCIe 4.0/ 讀5000/寫3000【五年保】/ M.2 2230, $4500 ◆ ★"
178,金士頓 NV3SM 1TB/Cen4 PCIe 4.0/ 讀:6000/寫:4000【五年保】/ M.2 2230,6888,,"金士頓 NV3SM 1TB/Cen4 PCIe 4.0/ 讀:6000/寫:4000【五年保】/ M.2 2230, $6888 ◆ ★"
179,金士頓 NV3SM 2TB/Cen4 PCIe 4.0/ 讀6000/寫:5000【五年保】/ M.2 2230,9999,,"金士頓 NV3SM 2TB/Cen4 PCIe 4.0/ 讀6000/寫:5000【五年保】/ M.2 2230, $9999 ◆ ★"
180,海盜船 Corsair MP600 MINI 1TB Gen4/讀7000/寫6200【五年保】/ M.2 2230,7990,,"海盜船 Corsair MP600 MINI 1TB Gen4/讀7000/寫6200【五年保】/ M.2 2230, $7990 ◆ ★"
181,海盜船 Corsair MP600 MINI 2TB Gen4/讀7000/寫6200【五年保】/ M.2 2230,10990,,"海盜船 Corsair MP600 MINI 2TB Gen4/讀7000/寫6200【五年保】/ M.2 2230, $10990 ◆ ★"
183,海盜船 Corsair MP600 MICRO 1TB Gen4/讀7000/寫6200【五年保】/ M.2 2242,9990,,"海盜船 Corsair MP600 MICRO 1TB Gen4/讀7000/寫6200【五年保】/ M.2 2242, $9990 ◆ ★"
184,海盜船 Corsair MP600 MICRO 2TB Gen4/讀7000/寫6200【五年保】/ M.2 2242,10990,,"海盜船 Corsair MP600 MICRO 2TB Gen4/讀7000/寫6200【五年保】/ M.2 2242, $10990 ◆ ★"
